pickup_time,dropoff_time,id_taxi,pickup_long,pickup_lat,dropoff_long,dropoff_lat,distance,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,payment_type,passengers
1/13/13 4:39,1/13/13 4:51,02A2214E583CDF23AE05E30966BFEFEB,-74.007584,40.740982,-73.965164,40.711308,3.94,14.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:39,1/13/13 4:52,6E49C343A5A6C2A0ECF414682F996DC4,-73.97747,40.738246999999994,-73.870369,40.773635999999996,8.78,24.5,0.5,0.5,0.0,4.8,CRD,2
1/13/13 4:39,1/13/13 4:57,9245E271560D3F7C0E2FA94B44D89C52,-73.99168399999999,40.726624,-73.94250500000001,40.753887,6.32,20.0,0.5,0.5,0.0,0.0,CSH,3
1/13/13 4:40,1/13/13 4:43,A5179D5A72336EEDFDF90C60CAE1EA6F,-73.972443,40.756451,-73.97702,40.748985,0.71,4.5,0.5,0.5,1.5,0.0,CRD,1
1/13/13 4:40,1/13/13 4:45,ADDB6F51BFFAFA8603840526A7923A51,-73.99344599999999,40.721489,-73.98561099999999,40.738251,1.33,6.5,0.5,0.5,1.0,0.0,CRD,1
1/13/13 4:40,1/13/13 4:45,A105D655494EF46AA81DE3463444D4B5,-73.95752,40.801159000000006,-73.94403100000001,40.809711,1.29,7.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:46,8C98CE7B82F16BCF3044C210CB2E5C7D,-73.987854,40.718578,-73.978279,40.741577,2.01,7.5,0.5,0.5,1.6,0.0,CRD,2
1/13/13 4:40,1/13/13 4:42,67729E4AC4D46AC951D4EFEF0048CA37,-73.986343,40.756725,-73.990562,40.75087,0.76,4.5,0.5,0.5,0.0,0.0,CSH,6
1/13/13 4:40,1/13/13 4:44,BDD62B0CFB19CC010A5366103D3DE526,-73.96476700000001,40.75602,-73.94405400000001,40.750534,2.01,7.5,0.5,0.5,0.5,0.0,CRD,5
1/13/13 4:40,1/13/13 4:56,7C6CCF0B10E58C0FA70FD29B304CBC0F,-73.978737,40.728436,-73.96949000000001,40.695812,4.04,15.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:44,B09CBB3A924A4E59F80E41E8DE9AED49,-73.988434,40.764267,-73.997375,40.753883,1.01,5.0,0.5,0.5,0.6,0.0,CRD,1
1/13/13 4:40,1/13/13 4:50,EC611164EB7E5BE7365885659E0D0A7B,-73.987404,40.721798,-73.956161,40.715321,2.7,11.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:44,30F1FD16CF979D5DF95162E0A414B424,-73.995506,40.752959999999995,-73.984985,40.747971,0.74,5.0,0.5,0.5,1.0,0.0,CRD,5
1/13/13 4:40,1/13/13 4:46,9D256AAB27E676C8A9BD5651606D44A4,-74.005287,40.739983,-74.004974,40.716496,1.82,8.0,0.5,0.5,0.8,0.0,CRD,5
1/13/13 4:40,1/13/13 4:54,20479D164B3998B52930268E58354312,-74.005112,40.740921,-73.95124100000001,40.774353000000005,5.09,16.0,0.5,0.5,3.3,0.0,CRD,1
1/13/13 4:40,1/13/13 4:54,8B17A20F99817F9751EE8683E43B712E,-73.958496,40.760601,-73.957199,40.712189,6.29,19.0,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:40,1/13/13 4:53,AF286136A552DDA5477D47993D30E8D0,-74.015923,40.711009999999995,-73.990112,40.757706,4.59,16.5,0.5,0.5,1.0,0.0,CRD,1
1/13/13 4:40,1/13/13 4:45,E5044EC4A438E0715E1C21590BC3EFF7,-73.952049,40.7812,-73.953735,40.790737,1.0,6.0,0.5,0.5,1.3,0.0,CRD,1
1/13/13 4:40,1/13/13 4:42,3C52CFC36C88425F78C399D15131CD36,-73.98919699999999,40.762787,-73.984909,40.76873,0.81,4.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:43,8A9B39E0936ABB3D5F7933D187FC6655,-73.9963,40.738106,-73.984093,40.738281,0.91,5.0,0.5,0.5,1.0,0.0,CRD,1
1/13/13 4:40,1/13/13 4:51,096635A300028A8FBAD76544A0D66385,-73.857864,40.728737,-73.805901,40.706806,5.41,17.0,0.5,0.5,0.2,0.0,CRD,5
1/13/13 4:40,1/13/13 4:49,0903AA45A0EC961B944D9AA21436F216,-73.987961,40.722244,-73.99762700000001,40.741367,2.07,9.5,0.5,0.5,2.0,0.0,CRD,3
1/13/13 4:40,1/13/13 4:49,5A2E62DE70AEDE0D97B4A00677A15799,-73.998657,40.738197,-73.997002,40.717888,1.91,9.0,0.5,0.5,1.9,0.0,CRD,5
1/13/13 4:40,1/13/13 4:44,97CDCE8C03C3F8B731B7CC4E39C9CBAD,-73.98781600000001,40.667297,-73.979027,40.659805,0.94,5.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:55,02B196981B24858BCD38C205AA81D7D8,-74.019867,40.635536,-74.005096,40.742592,8.76,25.5,0.5,0.5,6.5,4.8,CRD,5
1/13/13 4:40,1/13/13 4:59,C23F77A60029CA5EDB54ED9D5F313BF6,-73.953629,40.714123,-73.954178,40.635777000000004,9.86,29.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:44,299893C4DBCEB1A4C318E9C458AB19D6,-73.98597,40.727066,-73.99276,40.723296999999995,0.77,5.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:57,7D483954AEC96FA1EBF94AC091D9A3D6,-74.004929,40.740856,-73.984261,40.692211,4.04,16.0,0.5,0.5,3.0,0.0,CRD,1
1/13/13 4:40,1/13/13 4:51,ABF28742E7EE5B3142F67B6FC2191EDD,-74.003258,40.742481,-73.981049,40.741638,1.82,9.5,0.5,0.5,1.5,0.0,CRD,3
1/13/13 4:40,1/13/13 4:53,57A88B92DB8A68E087C4FDA97FBEE5B3,-73.976799,40.739162,-73.988724,40.700787,4.04,13.5,0.5,0.5,0.0,0.0,CSH,5
1/13/13 4:40,1/13/13 4:58,32078EEE852450BEB8A2E766F556C680,-74.009109,40.713284,-73.966164,40.689705,4.83,18.0,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:40,1/13/13 4:54,3DEAFFEEE06761D818A955BA7D270DB3,-73.967781,40.755508,-73.870621,40.773903000000004,10.11,28.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:53,02977FF6387A1A2C71052508C5603E39,-74.004456,40.733952,-73.992249,40.694187,3.7,13.5,0.5,0.5,3.0,0.0,CRD,5
1/13/13 4:40,1/13/13 5:09,A020A87D917A0AFB526A1F0159AE33FD,-73.78137199999999,40.644890000000004,-73.961105,40.766888,17.39,52.0,0.0,0.5,10.4,0.0,CRD,1
1/13/13 4:40,1/13/13 4:47,1066F50D87BD0F9D8DC7D4E469FCE3D4,-73.979523,40.760754,-73.976463,40.748314,1.6,7.5,0.5,0.5,1.6,0.0,CRD,1
1/13/13 4:40,1/13/13 4:48,C8CD0A6175F638A2F3A2481ADFEC6B94,-73.98384899999999,40.721481,-73.959648,40.760319,3.84,12.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:52,7DC84BC540920BAF00E6F316F016EEEC,-73.970825,40.762051,-74.01217700000001,40.704205,6.26,19.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:49,D6B4EA09D5D8C0834DFD13CEAA59FC65,-74.004272,40.730927,-73.985962,40.727844,1.4,7.5,0.5,0.5,2.0,0.0,CRD,2
1/13/13 4:40,1/13/13 4:48,97A12ACC40B7F500B40A311820DCF882,-73.988724,40.718769,-74.00814100000001,40.705818,1.74,8.5,0.5,0.5,1.8,0.0,CRD,6
1/13/13 4:40,1/13/13 4:44,9C9CD6B103DBC0B83662E129191E5399,-74.006485,40.744476,-73.99284399999999,40.747986,1.13,5.5,0.5,0.5,0.0,0.0,CSH,4
1/13/13 4:40,1/13/13 4:51,97D3B614340F70A2C188DA2CE363DCA4,-73.971985,40.753665999999996,-73.92759699999999,40.769821,3.95,13.5,0.5,0.5,2.0,0.0,CRD,2
1/13/13 4:40,1/13/13 4:59,9396AA98E92043C26AAB08664B7C9D04,-74.005394,40.740803,-73.95229300000001,40.823761,7.21,23.5,0.5,0.5,4.8,0.0,CRD,2
1/13/13 4:40,1/13/13 4:46,FE047F5FD5B40DABD7330676073F0769,-73.988213,40.732021,-73.998245,40.713188,1.48,7.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:40,1/13/13 4:51,E15F7CCB808DD15E0496D830D3DEDECE,-74.00383000000001,40.726101,-73.969734,40.753574,2.77,11.0,0.5,0.5,1.0,0.0,CRD,4
1/13/13 4:40,1/13/13 4:42,BC125BFA5E38D68A02521C3E59AC6EE3,-73.97187,40.756081,-73.976624,40.749947,0.54,4.0,0.5,0.5,0.0,0.0,CSH,5
1/13/13 4:40,1/13/13 4:43,9C861478E0FC17082E108DDB3B8762DB,-73.988274,40.762169,-73.99365999999999,40.756802,0.64,4.0,0.5,0.5,0.5,0.0,CRD,1
1/13/13 4:40,1/13/13 4:50,78A626B7A26C2BEDED59C75BB28373A5,-73.993225,40.751923,-74.004211,40.742184,2.29,10.0,0.5,0.5,1.0,0.0,CRD,5
1/13/13 4:40,1/13/13 4:52,70441B1EE93324621B443AA0142B111A,-73.982086,40.727856,-73.986961,40.755306,2.7,11.0,0.5,0.5,0.0,0.0,CSH,4
1/13/13 4:40,1/13/13 4:55,29F22850328F4E7550D28366D4851F7E,-73.990845,40.7444,-73.915199,40.743412,5.5,18.0,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:40,1/13/13 4:52,99C386C2E40B9FE86884E0772662172F,-73.958412,40.760372,-73.978859,40.750183,2.47,10.0,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:40,1/13/13 4:53,5C4C79758996A7382BDE4A0D4884EB1B,-73.982201,40.731831,-73.9291,40.766998,5.2,16.0,0.5,0.5,2.0,0.0,CRD,5
1/13/13 4:40,1/13/13 4:50,6B9072D390649B3B73F8C79CB558EE4B,-73.980476,40.730545,-74.011604,40.702816,4.06,13.5,0.5,0.5,3.5,0.0,CRD,5
1/13/13 4:40,1/13/13 4:50,F7C12E33920E11DCDFE2C05E2C2FC3FD,-73.95156899999999,40.713943,-73.959938,40.692844,1.86,9.5,0.5,0.5,2.0,0.0,CRD,1
1/13/13 4:40,1/13/13 4:53,EB9BE7C66F4F2886E7A20C7099E61814,-73.997612,40.763836,-73.991249,40.734234,2.93,12.5,0.5,0.5,1.0,0.0,CRD,1
1/13/13 4:40,1/13/13 4:52,2232F3F8B6124B1947AEF62509A97DAE,-73.980766,40.741901,-73.93441,40.79834,4.87,15.0,0.5,0.5,0.0,0.0,CSH,5
1/13/13 4:40,1/13/13 4:46,F1D4DA996A8D53BE92E6635C57F96720,-73.99942,40.733681,-73.980515,40.740219,1.53,7.0,0.5,0.5,0.0,0.0,CSH,5
1/13/13 4:41,1/13/13 4:45,E9FF471F36A91031FE5B6D6228674089,-73.997292,40.720982,-74.000443,40.732376,1.16,5.5,0.5,0.5,1.2,0.0,CRD,1
1/13/13 4:41,1/13/13 4:44,E944FCE29D2DA31A562DA3596F12A897,-73.986855,40.721001,-73.981049,40.725155,0.79,5.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:46,FD39403FDE46B6C753DDD6518A4365D7,-73.996262,40.759921999999996,-73.98234599999999,40.765648,1.25,6.0,0.5,0.5,0.0,0.0,CSH,6
1/13/13 4:41,1/13/13 4:47,F9FC646C4015E241714E7DD2D9A3342D,-74.00927,40.712771999999994,-74.00054899999999,40.739807,2.11,7.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:46,72427BE07CFC31814826BCE9EB92D8D5,-73.988007,40.718781,-73.977165,40.722590999999994,0.99,5.5,0.5,0.5,0.0,0.0,CSH,6
1/13/13 4:41,1/13/13 4:47,7236332B089BD36523EDD29345CA6574,-73.987015,40.729069,-73.983719,40.723,0.75,5.0,0.5,0.5,1.0,0.0,CRD,1
1/13/13 4:41,1/13/13 4:47,6C80CB291DA4A1F2F927503DE152339D,-73.98120899999999,40.689205,-74.003906,40.682579,2.06,8.0,0.5,0.5,0.0,0.0,CRD,1
1/13/13 4:41,1/13/13 4:46,CB0982F0F2EB83E7CB87459653E80555,-73.98790699999999,40.757191,-73.99943499999999,40.740111999999996,1.89,7.5,0.5,0.5,1.6,0.0,CRD,1
1/13/13 4:41,1/13/13 4:46,5C96FE79A28D617F9933C387A65A3061,-73.97395300000001,40.75742,-73.97466999999999,40.757351,0.3,4.5,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:41,1/13/13 4:45,1F7AC0BAC6F096CF7332414564DD232B,-73.971802,40.794418,-73.962631,40.809528,1.32,6.5,0.5,0.5,1.4,0.0,CRD,6
1/13/13 4:41,1/13/13 4:51,150804320CEEFB9C988DE9E230048E17,-73.987564,40.732651000000004,-73.97753900000001,40.745529,1.88,9.0,0.5,0.5,2.38,0.0,CRD,1
1/13/13 4:41,1/13/13 4:54,B753557DB4D65F6B6D9E3612BA4ADE6F,-73.963768,40.761402000000004,-73.94088,40.829475,7.12,21.0,0.5,0.5,3.3,0.0,CRD,1
1/13/13 4:41,1/13/13 4:47,E6E5919C2782FCC4D9BC84E48A84C64B,-73.910599,40.850094,-73.9114,40.848709,1.43,7.0,0.5,0.5,0.0,0.0,CSH,4
1/13/13 4:41,1/13/13 4:51,2D78477497DAD3F7D86C970ACE57533F,-73.992294,40.721333,-74.013779,40.706661,1.95,9.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:55,93843E7E39DCD9305A4BD2189953EF0F,-73.982574,40.766472,-73.940147,40.8064,2.34,12.0,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:41,1/13/13 4:54,E088F1ADBC5962AC31E8721FFAE337A6,-73.95124799999999,40.770737,-73.998306,40.764332,3.97,14.5,0.5,0.5,0.0,0.0,CSH,6
1/13/13 4:41,1/13/13 4:53,9663D86FFBFA29D35D3BDF9B3F9D0E32,-73.980858,40.769604,-73.952667,40.772247,2.62,11.5,0.5,0.5,2.4,0.0,CRD,1
1/13/13 4:41,1/13/13 4:53,096F1B5831E8541B4E0216CEE214F415,-73.992851,40.724216,-73.994881,40.680653,1.76,10.5,0.5,0.5,2.2,0.0,CRD,6
1/13/13 4:41,1/13/13 4:55,B26A46CBFB999DE7D2C9EBDDB443C103,-73.95695500000001,40.762421,-73.861366,40.767506,9.85,27.0,0.5,0.5,0.0,4.8,CSH,1
1/13/13 4:41,1/13/13 4:54,C7CD5A324582EFE8885A3B2B02124B3F,-73.899117,40.740471,-73.988609,40.758342999999996,3.7,13.5,0.5,0.5,3.5,0.0,CRD,1
1/13/13 4:41,1/13/13 4:47,ACBED2EC7C4E0B57925ECEF3C7B2CE5F,-73.980438,40.730492,-73.970985,40.751774,1.9,7.5,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:41,1/13/13 4:47,29111C0EE74A4E6827790CB28880FD76,-73.978951,40.74493,-73.951859,40.773628,2.76,9.5,0.5,0.5,1.0,0.0,CRD,1
1/13/13 4:41,1/13/13 4:50,41ACF7587B79945C7F8A23342E0BD641,-73.996895,40.763065000000005,-73.976563,40.747704,1.84,8.5,0.5,0.5,0.0,0.0,CRD,1
1/13/13 4:41,1/13/13 4:47,3AB8D002A5D4196CBA1683B4892552D8,-73.974106,40.731178,-73.976799,40.747585,1.62,7.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:45,FB7BD053E8340DF0CD840D62D646173C,-74.005074,40.740898,-73.996613,40.760151,1.83,7.5,0.5,0.5,1.0,0.0,CRD,1
1/13/13 4:41,1/13/13 4:42,71700D09774B1D25D75BB942E8DCE387,-73.955566,40.776684,-73.953918,40.779652,0.48,3.5,0.5,0.5,0.0,0.0,CSH,5
1/13/13 4:41,1/13/13 4:47,F69B9EB05574BF1675A2EE5638B6552F,-73.985786,40.722916,-73.986618,40.725658,0.99,6.0,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:41,1/13/13 4:43,313331ED5239D808BCA7444CA77FC69F,-73.995018,40.717896,-73.995369,40.71994,0.31,3.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:44,97589BDFC2C63459FAD5C7C2A477D1E0,-73.995667,40.759445,-74.005981,40.750465000000005,1.28,5.5,0.5,0.5,0.0,0.0,CRD,2
1/13/13 4:41,1/13/13 4:47,B749875E1ED0EBAC2CCBB5C480266A9A,-74.006599,40.743927,-73.983589,40.766281,2.4,8.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:48,A627D3ADD4A418B3E05DA645D5A90CE2,-73.963913,40.791584,-74.008896,40.78273,2.98,10.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:50,C98556CF31B2CE2C9C85A1FC57B8117C,-73.988045,40.718666,-73.96946,40.752827,2.88,10.5,0.5,0.5,1.0,0.0,CRD,1
1/13/13 4:41,1/13/13 4:44,9DE97C5E2783CBFE1ED47247E1976A8C,-73.995186,40.755081,-73.98831899999999,40.748619,0.71,4.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:49,4BE867BF3A95A129DC99FD048A5B2F6C,-73.991936,40.721985,-73.989059,40.745312,2.42,9.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:50,7FFC76228D428BABC160BC38704A4DA8,-73.99568199999999,40.738682,-74.013527,40.703793,3.21,11.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:55,352608A9D2E895B5CF3A032A3199C672,-73.9897,40.741432,-73.926056,40.755772,4.97,16.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:58,2367CCDA97A98951C79799E39B43D857,-73.984596,40.75864,-74.015312,40.709846,4.91,18.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 5:04,990615FE9DE11BF0052D83A735D71709,-73.986488,40.761581,-74.022095,40.634871999999994,11.91,34.0,0.5,0.5,10.35,0.0,CRD,1
1/13/13 4:41,1/13/13 4:57,B6D017202CE202513CF36122074E2526,-73.998161,40.682365000000004,-73.870552,40.773701,11.67,32.0,0.5,0.5,0.0,0.0,CSH,5
1/13/13 4:41,1/13/13 4:52,079BBA42DA5E9E01989B280177026A17,-74.005409,40.726383,-73.94796,40.724422,4.37,14.5,0.5,0.5,0.0,0.0,CSH,4
1/13/13 4:41,1/13/13 4:53,ADE54FCAB32A61C14481BC179618A27F,-74.00106,40.729168,-73.942543,40.708889,3.96,14.0,0.5,0.5,0.0,0.0,CSH,5
1/13/13 4:41,1/13/13 4:58,6945300E90C69061B463CCDA370DE5D6,-73.980042,40.722351,-73.98782299999999,40.669922,5.3,18.0,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:41,1/13/13 4:57,FF40FB8123940D9F96D33EDA1D92A83C,-73.98645,40.755835999999995,-73.910774,40.88818,11.08,31.5,0.5,0.5,6.4,2.2,CRD,5
1/13/13 4:41,1/13/13 4:58,428C74C6A3A44E300833D001BFAAD01E,-73.899109,40.745384,-73.851738,40.693851,11.65,32.5,0.5,0.5,8.25,0.0,CRD,2
1/13/13 4:41,1/13/13 4:55,000318C2E3E6381580E5C99910A60668,-73.993965,40.72002,-73.993965,40.72002,4.29,15.0,0.5,0.5,4.65,0.0,CRD,6
1/13/13 4:41,1/13/13 4:59,226414FC1FEA5ECDF68B56F6792CDC0B,-73.933479,40.70602,-73.981972,40.641697,9.71,28.5,0.5,0.5,5.8,0.0,CRD,1
1/13/13 4:41,1/13/13 5:06,BBA520CCCBCF54BE503F767CCA01DFE7,-74.005363,40.740108,-73.945419,40.665184,7.0,25.0,0.5,0.5,0.0,0.0,CSH,6
1/13/13 4:41,1/13/13 4:41,120E700FE35B2DDBEA4D64CCCF02C808,-73.918983,40.767078000000005,-73.932175,40.759644,0.2,3.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:44,6F02BAF06FEE31BD6AEE4A7FBD84D680,-73.991112,40.717476,-73.988091,40.729541999999995,1.08,5.5,0.5,0.5,1.2,0.0,CRD,5
1/13/13 4:41,1/13/13 4:49,ABD4E623646A8BC94B31B96A6684E30B,-73.997742,40.720772,-73.982765,40.739594,1.83,8.5,0.5,0.5,1.8,0.0,CRD,1
1/13/13 4:41,1/13/13 4:48,DBE7422E79192B5F654FE1FE02526125,-74.001053,40.731674,-73.973274,40.760365,2.89,10.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:49,C8DFD72A295121D6934AD4F018AD646F,-74.004196,40.742619,-73.990326,40.740925,1.44,8.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:48,5CC9B3C9725FCD7FAE490B4C614D57EE,-73.99356800000001,40.721354999999996,-73.976021,40.740292,2.1,8.5,0.5,0.5,2.7,0.0,CRD,6
1/13/13 4:41,1/13/13 4:50,C4EC5A1854010D5450404AD0901DEB32,-73.98679399999999,40.722427,-73.98446700000001,40.745937,2.3,9.0,0.5,0.5,1.0,0.0,CRD,5
1/13/13 4:41,1/13/13 4:49,B4554ED09FD96B87B0B3CD9D269A59E3,-73.972534,40.677437,-73.936829,40.669159,2.29,9.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:49,D4677BB37EDBA5626C026695A5384F8E,-74.007065,40.740726,-73.99797099999999,40.764010999999996,1.85,9.0,0.5,0.5,1.9,0.0,CRD,2
1/13/13 4:41,1/13/13 4:51,695017004EC78E71502150395797EA7A,-74.000343,40.730133,-74.000473,40.75275,2.68,10.5,0.5,0.5,1.0,0.0,CRD,1
1/13/13 4:41,1/13/13 4:51,7CC2C787A937EE1F874D2FFD6BBCD2F0,-73.991058,40.750229,-73.91733599999999,40.7449,3.97,13.0,0.5,0.5,0.0,0.0,CSH,5
1/13/13 4:41,1/13/13 4:48,E19C7F460BA01C140E4AC45ABDF70699,-73.951164,40.825668,-73.969078,40.800957000000004,1.78,8.5,0.5,0.5,1.8,0.0,CRD,1
1/13/13 4:41,1/13/13 4:47,EF9C8C5CBDC67FFF33367714161530ED,-74.005386,40.739944,-73.996475,40.738125,0.77,6.0,0.5,0.5,2.0,0.0,CRD,6
1/13/13 4:41,1/13/13 4:51,DA72C85B6B7172DF9F8CC224D08FB3C8,-74.00784300000001,40.741112,-74.006912,40.713795000000005,2.35,10.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:51,86896F2E5106FA1AA98E7CAB90A571C4,-73.98719799999999,40.73315,-73.99658199999999,40.752853,2.16,9.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:41,1/13/13 4:44,9760BFB74F6A4D0936A218B26B0ADC42,-74.005104,40.740807000000004,-73.99749,40.737705,0.5,4.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:47,3A00BD8BD96A8EFF2BFE18FE274D8A2D,-73.984886,40.741982,-73.994911,40.723122,1.71,7.5,0.5,0.5,1.6,0.0,CRD,1
1/13/13 4:42,1/13/13 4:46,E8275BDE16ECD14CD3A006584E6D5D13,-73.98653399999999,40.747066,-73.981087,40.745033,0.55,4.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:46,9A2AE03736F33FAA33366DAE50DDE253,-73.987282,40.722424,-73.97801199999999,40.725163,0.79,5.0,0.5,0.5,0.0,0.0,CSH,6
1/13/13 4:42,1/13/13 4:46,95B64FA5AA320202EDBB357C19FAD3B9,-73.989532,40.747303,-73.992104,40.758026,1.08,5.5,0.5,0.5,1.0,0.0,CRD,5
1/13/13 4:42,1/13/13 4:46,BB461145D8DD73DFD5C71F03DA698D83,-73.96785,40.752728000000005,-73.97886700000001,40.740593,1.31,6.0,0.5,0.5,0.0,0.0,CSH,2
1/13/13 4:42,1/13/13 4:53,71D15EB5795CF8EAE9DB07EB04AECBED,-73.982323,40.766514,-73.95099599999999,40.825783,6.82,20.0,0.5,0.5,0.0,0.0,CSH,6
1/13/13 4:42,1/13/13 4:55,7C11D5DFAE5B898C8C5256F5703C26D4,-73.986343,40.733948,-74.008347,40.702625,2.57,11.5,0.5,0.5,3.0,0.0,CRD,5
1/13/13 4:42,1/13/13 4:56,77E20B11A5C1BC89FD2DF082F2490FF6,-74.00032,40.729984,-73.95311,40.695029999999996,4.13,15.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:49,2C670846028E78F7345219F305920E28,-73.967598,40.756233,-73.946655,40.753201000000004,2.54,9.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:48,50E6A63488DC4415FA603F1472CC907D,-74.006783,40.743835,-73.987328,40.748051000000004,1.49,7.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:46,9C51329157ECC01763DB2E3CFF0D66A8,-73.99073,40.761089,-73.987404,40.766132,0.91,5.5,0.5,0.5,1.2,0.0,CRD,6
1/13/13 4:42,1/13/13 4:51,FE4EC2CB0AC48EBE26EF3E489B91D941,-73.99809300000001,40.720169,-74.00864399999999,40.731891999999995,1.31,8.0,0.5,0.5,1.7,0.0,CRD,1
1/13/13 4:42,1/13/13 4:47,DFF2EEFF6074A167854F5C198C211CB7,-74.002892,40.715553,-73.990303,40.689353999999994,2.27,9.0,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:49,ABFFBD94F3765C8B2E0ACA45F4EA5819,-73.97093199999999,40.758156,-73.98275,40.751740000000005,0.98,5.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:54,38430A1E8F71F05EA3170738409CFBA5,-73.988426,40.764202000000004,-73.955788,40.801266,3.78,13.5,0.5,0.5,3.5,0.0,CRD,1
1/13/13 4:42,1/13/13 4:45,9DFBCD218E7116F34C044F0680A0FB8A,-73.961548,40.7645,-73.963791,40.757458,0.73,4.5,0.5,0.5,1.0,0.0,CRD,6
1/13/13 4:42,1/13/13 4:49,EE61CB79E10A3CC29AF018848DEC722B,-73.976753,40.749096,-73.952759,40.780678,2.92,9.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:55,ADC0669F6EA3887EB3A8B7E18F66D2E8,-73.993385,40.721607,-73.993706,40.762081,3.77,14.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:52,1527A3C0B3F4E6448E5D7D0505F2FE6B,-73.990288,40.718918,-73.952904,40.772053,4.34,13.5,0.5,0.5,4.2,0.0,CRD,5
1/13/13 4:42,1/13/13 4:58,E1C39890312D564029E744F0BD8EA2D4,-73.99382,40.721008000000005,-73.93296099999999,40.698738,4.07,15.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 5:08,3854F977F46134B0D0A5F86E4FE6A02A,-73.991386,40.755047,-73.975494,40.638199,10.9,32.0,0.5,0.5,9.75,0.0,CRD,5
1/13/13 4:42,1/13/13 5:06,3B1A31779BCE30367D00C6F7911573C0,-73.99140200000001,40.685379,-74.00102199999999,40.676414,10.13,30.5,0.5,0.5,3.0,0.0,CRD,2
1/13/13 4:42,1/13/13 5:04,98BD61C2172763C2115BCE18384D4006,-73.884361,40.747761,-73.949394,40.825108,8.43,27.5,0.5,0.5,0.0,0.0,CSH,1
1/13/13 4:42,1/13/13 4:47,49CE3D1A9B94C392A2CB970E95DEEE8B,-73.943085,40.836681,-73.939049,40.826504,1.15,6.5,0.5,0.5,0.0,0.0,CRD,6
